-36.0,-32.0
-36.0,-34.0
-36.0,-36.0
-36.0,-38.0
-36.0,-40.0
-36.0,-42.0
-36.0,-44.0
-36.0,-46.0
-36.0,-48.0
-34.0,-38.0
-32.0,-38.0
-30.0,-38.0
-28.0,-38.0
-26.0,-38.0
-34.0,-32.0
-32.0,-32.0
-30.0,-32.0
-28.0,-32.0
-26.0,-32.0
-30.0,-30.0
-30.0,-28.0
-32.0,-30.0
-34.0,-30.0
-32.0,-28.0
-34.0,-28.0
-28.0,-30.0
-28.0,-28.0
-26.0,-30.0
-26.0,-28.0
-30.0,-36.0
-30.0,-34.0
-32.0,-36.0
-34.0,-36.0
-32.0,-34.0
-34.0,-34.0
-26.0,-36.0
-28.0,-36.0
-26.0,-34.0
-28.0,-34.0
-34.0,-44.0
-32.0,-44.0
-30.0,-44.0
-28.0,-44.0
-26.0,-44.0
-30.0,-42.0
-30.0,-40.0
-32.0,-42.0
-34.0,-42.0
-32.0,-40.0
-34.0,-40.0
-26.0,-42.0
-28.0,-42.0
-26.0,-40.0
-28.0,-40.0
-30.0,-48.0
-30.0,-46.0
-34.0,-48.0
-34.0,-46.0
-32.0,-48.0
-32.0,-46.0
-28.0,-48.0
-28.0,-46.0
-26.0,-48.0
-26.0,-46.0
-48.0,-38.0
-46.0,-38.0
-44.0,-38.0
-42.0,-38.0
-40.0,-38.0
-38.0,-38.0
-44.0,-36.0
-44.0,-34.0
-44.0,-32.0
-44.0,-30.0
-44.0,-28.0
-46.0,-32.0
-48.0,-32.0
-46.0,-34.0
-46.0,-36.0
-48.0,-34.0
-48.0,-36.0
-46.0,-28.0
-46.0,-30.0
-48.0,-28.0
-48.0,-30.0
-38.0,-32.0
-40.0,-32.0
-42.0,-32.0
-40.0,-34.0
-40.0,-36.0
-38.0,-34.0
-38.0,-36.0
-42.0,-34.0
-42.0,-36.0
-40.0,-28.0
-40.0,-30.0
-38.0,-28.0
-38.0,-30.0
-42.0,-28.0
-42.0,-30.0
-44.0,-48.0
-44.0,-46.0
-44.0,-44.0
-44.0,-42.0
-44.0,-40.0
-46.0,-44.0
-48.0,-44.0
-46.0,-46.0
-46.0,-48.0
-48.0,-46.0
-48.0,-48.0
-46.0,-40.0
-46.0,-42.0
-48.0,-40.0
-48.0,-42.0
-38.0,-44.0
-40.0,-44.0
-42.0,-44.0
-40.0,-46.0
-40.0,-48.0
-38.0,-46.0
-38.0,-48.0
-42.0,-46.0
-42.0,-48.0
-40.0,-40.0
-40.0,-42.0
-38.0,-40.0
-38.0,-42.0
-42.0,-40.0
-42.0,-42.0
-24.0,-2.0
-24.0,-4.0
-24.0,-6.0
-24.0,-8.0
-24.0,-10.0
-24.0,-12.0
-24.0,-14.0
-24.0,-16.0
-24.0,-18.0
-24.0,-20.0
-24.0,-22.0
-24.0,-24.0
-22.0,-12.0
-20.0,-12.0
-18.0,-12.0
-16.0,-12.0
-14.0,-12.0
-12.0,-12.0
-10.0,-12.0
-8.0,-12.0
-6.0,-12.0
-4.0,-12.0
-2.0,-12.0
-12.0,-10.0
-12.0,-8.0
-12.0,-6.0
-12.0,-4.0
-12.0,-2.0
-14.0,-6.0
-16.0,-6.0
-18.0,-6.0
-20.0,-6.0
-22.0,-6.0
-18.0,-8.0
-18.0,-10.0
-16.0,-8.0
-14.0,-8.0
-16.0,-10.0
-14.0,-10.0
-22.0,-8.0
-20.0,-8.0
-22.0,-10.0
-20.0,-10.0
-18.0,-2.0
-18.0,-4.0
-16.0,-2.0
-14.0,-2.0
-16.0,-4.0
-14.0,-4.0
-22.0,-2.0
-20.0,-2.0
-22.0,-4.0
-20.0,-4.0
-2.0,-6.0
-4.0,-6.0
-6.0,-6.0
-8.0,-6.0
-10.0,-6.0
-6.0,-8.0
-6.0,-10.0
-2.0,-8.0
-2.0,-10.0
-4.0,-8.0
-4.0,-10.0
-10.0,-8.0
-8.0,-8.0
-10.0,-10.0
-8.0,-10.0
-6.0,-2.0
-6.0,-4.0
-4.0,-2.0
-2.0,-2.0
-4.0,-4.0
-2.0,-4.0
-10.0,-2.0
-8.0,-2.0
-10.0,-4.0
-8.0,-4.0
-12.0,-24.0
-12.0,-22.0
-12.0,-20.0
-12.0,-18.0
-12.0,-16.0
-12.0,-14.0
-14.0,-20.0
-16.0,-20.0
-18.0,-20.0
-20.0,-20.0
-22.0,-20.0
-18.0,-22.0
-18.0,-24.0
-14.0,-22.0
-14.0,-24.0
-16.0,-22.0
-16.0,-24.0
-20.0,-22.0
-20.0,-24.0
-22.0,-22.0
-22.0,-24.0
-18.0,-14.0
-18.0,-16.0
-18.0,-18.0
-16.0,-16.0
-14.0,-16.0
-16.0,-14.0
-14.0,-14.0
-16.0,-18.0
-14.0,-18.0
-22.0,-16.0
-20.0,-16.0
-22.0,-14.0
-20.0,-14.0
-22.0,-18.0
-20.0,-18.0
-2.0,-20.0
-4.0,-20.0
-6.0,-20.0
-8.0,-20.0
-10.0,-20.0
-6.0,-22.0
-6.0,-24.0
-2.0,-22.0
-2.0,-24.0
-4.0,-22.0
-4.0,-24.0
-8.0,-22.0
-8.0,-24.0
-10.0,-22.0
-10.0,-24.0
-6.0,-14.0
-6.0,-16.0
-6.0,-18.0
-4.0,-16.0
-2.0,-16.0
-4.0,-14.0
-2.0,-14.0
-4.0,-18.0
-2.0,-18.0
-10.0,-16.0
-8.0,-16.0
-10.0,-14.0
-8.0,-14.0
-10.0,-18.0
-8.0,-18.0
-48.0,-12.0
-46.0,-12.0
-44.0,-12.0
-42.0,-12.0
-40.0,-12.0
-38.0,-12.0
-36.0,-12.0
-34.0,-12.0
-32.0,-12.0
-30.0,-12.0
-28.0,-12.0
-26.0,-12.0
-38.0,-10.0
-38.0,-8.0
-38.0,-6.0
-38.0,-4.0
-38.0,-2.0
-40.0,-6.0
-42.0,-6.0
-44.0,-6.0
-46.0,-6.0
-48.0,-6.0
-44.0,-8.0
-44.0,-10.0
-40.0,-8.0
-40.0,-10.0
-42.0,-8.0
-42.0,-10.0
-46.0,-8.0
-46.0,-10.0
-48.0,-8.0
-48.0,-10.0
-44.0,-2.0
-44.0,-4.0
-42.0,-2.0
-40.0,-2.0
-42.0,-4.0
-40.0,-4.0
-48.0,-2.0
-46.0,-2.0
-48.0,-4.0
-46.0,-4.0
-32.0,-10.0
-32.0,-8.0
-32.0,-6.0
-32.0,-4.0
-32.0,-2.0
-34.0,-6.0
-36.0,-6.0
-34.0,-10.0
-36.0,-10.0
-34.0,-8.0
-36.0,-8.0
-34.0,-4.0
-36.0,-4.0
-34.0,-2.0
-36.0,-2.0
-26.0,-6.0
-28.0,-6.0
-30.0,-6.0
-28.0,-8.0
-28.0,-10.0
-26.0,-8.0
-26.0,-10.0
-30.0,-8.0
-30.0,-10.0
-28.0,-2.0
-28.0,-4.0
-26.0,-2.0
-26.0,-4.0
-30.0,-2.0
-30.0,-4.0
-38.0,-24.0
-38.0,-22.0
-38.0,-20.0
-38.0,-18.0
-38.0,-16.0
-38.0,-14.0
-40.0,-20.0
-42.0,-20.0
-44.0,-20.0
-46.0,-20.0
-48.0,-20.0
-44.0,-22.0
-44.0,-24.0
-40.0,-22.0
-40.0,-24.0
-42.0,-22.0
-42.0,-24.0
-48.0,-22.0
-46.0,-22.0
-48.0,-24.0
-46.0,-24.0
-44.0,-14.0
-44.0,-16.0
-44.0,-18.0
-42.0,-16.0
-40.0,-16.0
-42.0,-14.0
-40.0,-14.0
-42.0,-18.0
-40.0,-18.0
-48.0,-16.0
-46.0,-16.0
-48.0,-14.0
-46.0,-14.0
-48.0,-18.0
-46.0,-18.0
-26.0,-20.0
-28.0,-20.0
-30.0,-20.0
-32.0,-20.0
-34.0,-20.0
-36.0,-20.0
-30.0,-22.0
-30.0,-24.0
-26.0,-22.0
-26.0,-24.0
-28.0,-22.0
-28.0,-24.0
-34.0,-22.0
-34.0,-24.0
-32.0,-22.0
-32.0,-24.0
-36.0,-22.0
-36.0,-24.0
-30.0,-14.0
-30.0,-16.0
-30.0,-18.0
-28.0,-16.0
-26.0,-16.0
-28.0,-14.0
-26.0,-14.0
-28.0,-18.0
-26.0,-18.0
-36.0,-16.0
-34.0,-16.0
-32.0,-16.0
-34.0,-14.0
-36.0,-14.0
-32.0,-14.0
-34.0,-18.0
-36.0,-18.0
-32.0,-18.0
48.0,-26.0
46.0,-26.0
44.0,-26.0
42.0,-26.0
40.0,-26.0
38.0,-26.0
36.0,-26.0
34.0,-26.0
32.0,-26.0
30.0,-26.0
28.0,-26.0
26.0,-26.0
24.0,-26.0
22.0,-26.0
20.0,-26.0
18.0,-26.0
16.0,-26.0
14.0,-26.0
12.0,-26.0
10.0,-26.0
8.0,-26.0
6.0,-26.0
4.0,-26.0
2.0,-26.0
26.0,-28.0
26.0,-30.0
26.0,-32.0
26.0,-34.0
26.0,-36.0
26.0,-38.0
26.0,-40.0
26.0,-42.0
26.0,-44.0
26.0,-46.0
26.0,-48.0
28.0,-38.0
30.0,-38.0
32.0,-38.0
34.0,-38.0
36.0,-38.0
38.0,-38.0
40.0,-38.0
42.0,-38.0
44.0,-38.0
46.0,-38.0
48.0,-38.0
38.0,-36.0
38.0,-34.0
38.0,-32.0
38.0,-30.0
38.0,-28.0
36.0,-32.0
34.0,-32.0
32.0,-32.0
30.0,-32.0
28.0,-32.0
32.0,-34.0
32.0,-36.0
36.0,-34.0
36.0,-36.0
34.0,-34.0
34.0,-36.0
30.0,-34.0
30.0,-36.0
28.0,-34.0
28.0,-36.0
32.0,-28.0
32.0,-30.0
34.0,-28.0
36.0,-28.0
34.0,-30.0
36.0,-30.0
28.0,-28.0
30.0,-28.0
28.0,-30.0
30.0,-30.0
44.0,-36.0
44.0,-34.0
44.0,-32.0
44.0,-30.0
44.0,-28.0
42.0,-32.0
40.0,-32.0
42.0,-34.0
42.0,-36.0
40.0,-34.0
40.0,-36.0
42.0,-28.0
42.0,-30.0
40.0,-28.0
40.0,-30.0
48.0,-32.0
46.0,-32.0
48.0,-34.0
48.0,-36.0
46.0,-34.0
46.0,-36.0
48.0,-28.0
48.0,-30.0
46.0,-28.0
46.0,-30.0
38.0,-48.0
38.0,-46.0
38.0,-44.0
38.0,-42.0
38.0,-40.0
36.0,-44.0
34.0,-44.0
32.0,-44.0
30.0,-44.0
28.0,-44.0
32.0,-46.0
32.0,-48.0
36.0,-46.0
36.0,-48.0
34.0,-46.0
34.0,-48.0
28.0,-46.0
30.0,-46.0
28.0,-48.0
30.0,-48.0
32.0,-40.0
32.0,-42.0
34.0,-40.0
36.0,-40.0
34.0,-42.0
36.0,-42.0
28.0,-40.0
30.0,-40.0
28.0,-42.0
30.0,-42.0
48.0,-44.0
46.0,-44.0
44.0,-44.0
42.0,-44.0
40.0,-44.0
44.0,-46.0
44.0,-48.0
46.0,-46.0
48.0,-46.0
46.0,-48.0
48.0,-48.0
40.0,-46.0
42.0,-46.0
40.0,-48.0
42.0,-48.0
44.0,-40.0
44.0,-42.0
46.0,-40.0
48.0,-40.0
46.0,-42.0
48.0,-42.0
42.0,-40.0
42.0,-42.0
40.0,-40.0
40.0,-42.0
14.0,-28.0
14.0,-30.0
14.0,-32.0
14.0,-34.0
14.0,-36.0
14.0,-38.0
14.0,-40.0
14.0,-42.0
14.0,-44.0
14.0,-46.0
14.0,-48.0
16.0,-38.0
18.0,-38.0
20.0,-38.0
22.0,-38.0
24.0,-38.0
16.0,-32.0
18.0,-32.0
20.0,-32.0
22.0,-32.0
24.0,-32.0
20.0,-30.0
20.0,-28.0
16.0,-30.0
16.0,-28.0
18.0,-30.0
18.0,-28.0
24.0,-30.0
22.0,-30.0
24.0,-28.0
22.0,-28.0
20.0,-36.0
20.0,-34.0
16.0,-36.0
16.0,-34.0
18.0,-36.0
18.0,-34.0
22.0,-36.0
22.0,-34.0
24.0,-36.0
24.0,-34.0
16.0,-44.0
18.0,-44.0
20.0,-44.0
22.0,-44.0
24.0,-44.0
20.0,-42.0
20.0,-40.0
18.0,-42.0
16.0,-42.0
18.0,-40.0
16.0,-40.0
24.0,-42.0
22.0,-42.0
24.0,-40.0
22.0,-40.0
20.0,-48.0
20.0,-46.0
18.0,-48.0
16.0,-48.0
18.0,-46.0
16.0,-46.0
24.0,-48.0
22.0,-48.0
24.0,-46.0
22.0,-46.0
2.0,-38.0
4.0,-38.0
6.0,-38.0
8.0,-38.0
10.0,-38.0
12.0,-38.0
6.0,-36.0
6.0,-34.0
6.0,-32.0
6.0,-30.0
6.0,-28.0
4.0,-32.0
2.0,-32.0
4.0,-34.0
4.0,-36.0
2.0,-34.0
2.0,-36.0
4.0,-28.0
4.0,-30.0
2.0,-28.0
2.0,-30.0
12.0,-32.0
10.0,-32.0
8.0,-32.0
10.0,-34.0
10.0,-36.0
12.0,-34.0
12.0,-36.0
8.0,-34.0
8.0,-36.0
10.0,-28.0
10.0,-30.0
12.0,-28.0
12.0,-30.0
8.0,-28.0
8.0,-30.0
6.0,-48.0
6.0,-46.0
6.0,-44.0
6.0,-42.0
6.0,-40.0
4.0,-44.0
2.0,-44.0
4.0,-46.0
4.0,-48.0
2.0,-46.0
2.0,-48.0
4.0,-40.0
4.0,-42.0
2.0,-40.0
2.0,-42.0
12.0,-44.0
10.0,-44.0
8.0,-44.0
10.0,-46.0
10.0,-48.0
12.0,-46.0
12.0,-48.0
8.0,-46.0
8.0,-48.0
10.0,-40.0
10.0,-42.0
12.0,-40.0
12.0,-42.0
8.0,-40.0
8.0,-42.0
26.0,-2.0
26.0,-4.0
26.0,-6.0
26.0,-8.0
26.0,-10.0
26.0,-12.0
26.0,-14.0
26.0,-16.0
26.0,-18.0
26.0,-20.0
26.0,-22.0
26.0,-24.0
28.0,-12.0
30.0,-12.0
32.0,-12.0
34.0,-12.0
36.0,-12.0
38.0,-12.0
40.0,-12.0
42.0,-12.0
44.0,-12.0
46.0,-12.0
48.0,-12.0
38.0,-10.0
38.0,-8.0
38.0,-6.0
38.0,-4.0
38.0,-2.0
32.0,-10.0
32.0,-8.0
32.0,-6.0
32.0,-4.0
32.0,-2.0
30.0,-6.0
28.0,-6.0
30.0,-8.0
30.0,-10.0
28.0,-8.0
28.0,-10.0
30.0,-2.0
30.0,-4.0
28.0,-2.0
28.0,-4.0
36.0,-6.0
34.0,-6.0
36.0,-8.0
36.0,-10.0
34.0,-8.0
34.0,-10.0
36.0,-2.0
36.0,-4.0
34.0,-2.0
34.0,-4.0
44.0,-10.0
44.0,-8.0
44.0,-6.0
44.0,-4.0
44.0,-2.0
42.0,-6.0
40.0,-6.0
42.0,-8.0
42.0,-10.0
40.0,-8.0
40.0,-10.0
42.0,-2.0
42.0,-4.0
40.0,-2.0
40.0,-4.0
48.0,-6.0
46.0,-6.0
48.0,-8.0
48.0,-10.0
46.0,-8.0
46.0,-10.0
48.0,-2.0
48.0,-4.0
46.0,-2.0
46.0,-4.0
38.0,-24.0
38.0,-22.0
38.0,-20.0
38.0,-18.0
38.0,-16.0
38.0,-14.0
36.0,-20.0
34.0,-20.0
32.0,-20.0
30.0,-20.0
28.0,-20.0
32.0,-22.0
32.0,-24.0
34.0,-22.0
36.0,-22.0
34.0,-24.0
36.0,-24.0
28.0,-22.0
30.0,-22.0
28.0,-24.0
30.0,-24.0
32.0,-14.0
32.0,-16.0
32.0,-18.0
34.0,-16.0
36.0,-16.0
34.0,-14.0
36.0,-14.0
34.0,-18.0
36.0,-18.0
28.0,-16.0
30.0,-16.0
28.0,-14.0
30.0,-14.0
28.0,-18.0
30.0,-18.0
48.0,-20.0
46.0,-20.0
44.0,-20.0
42.0,-20.0
40.0,-20.0
44.0,-22.0
44.0,-24.0
46.0,-22.0
48.0,-22.0
46.0,-24.0
48.0,-24.0
42.0,-22.0
42.0,-24.0
40.0,-22.0
40.0,-24.0
44.0,-14.0
44.0,-16.0
44.0,-18.0
46.0,-16.0
48.0,-16.0
46.0,-14.0
48.0,-14.0
46.0,-18.0
48.0,-18.0
40.0,-16.0
42.0,-16.0
40.0,-14.0
42.0,-14.0
40.0,-18.0
42.0,-18.0
2.0,-12.0
4.0,-12.0
6.0,-12.0
8.0,-12.0
10.0,-12.0
12.0,-12.0
14.0,-12.0
16.0,-12.0
18.0,-12.0
20.0,-12.0
22.0,-12.0
24.0,-12.0
12.0,-10.0
12.0,-8.0
12.0,-6.0
12.0,-4.0
12.0,-2.0
10.0,-6.0
8.0,-6.0
6.0,-6.0
4.0,-6.0
2.0,-6.0
6.0,-8.0
6.0,-10.0
8.0,-8.0
10.0,-8.0
8.0,-10.0
10.0,-10.0
4.0,-8.0
4.0,-10.0
2.0,-8.0
2.0,-10.0
6.0,-2.0
6.0,-4.0
8.0,-2.0
10.0,-2.0
8.0,-4.0
10.0,-4.0
4.0,-2.0
4.0,-4.0
2.0,-2.0
2.0,-4.0
18.0,-10.0
18.0,-8.0
18.0,-6.0
18.0,-4.0
18.0,-2.0
16.0,-6.0
14.0,-6.0
16.0,-8.0
16.0,-10.0
14.0,-8.0
14.0,-10.0
16.0,-4.0
14.0,-4.0
16.0,-2.0
14.0,-2.0
24.0,-6.0
22.0,-6.0
20.0,-6.0
22.0,-8.0
22.0,-10.0
24.0,-8.0
24.0,-10.0
20.0,-8.0
20.0,-10.0
22.0,-2.0
22.0,-4.0
24.0,-2.0
24.0,-4.0
20.0,-2.0
20.0,-4.0
12.0,-24.0
12.0,-22.0
12.0,-20.0
12.0,-18.0
12.0,-16.0
12.0,-14.0
10.0,-20.0
8.0,-20.0
6.0,-20.0
4.0,-20.0
2.0,-20.0
6.0,-22.0
6.0,-24.0
8.0,-22.0
10.0,-22.0
8.0,-24.0
10.0,-24.0
2.0,-22.0
4.0,-22.0
2.0,-24.0
4.0,-24.0
6.0,-14.0
6.0,-16.0
6.0,-18.0
8.0,-16.0
10.0,-16.0
8.0,-14.0
10.0,-14.0
8.0,-18.0
10.0,-18.0
2.0,-16.0
4.0,-16.0
2.0,-14.0
4.0,-14.0
2.0,-18.0
4.0,-18.0
24.0,-20.0
22.0,-20.0
20.0,-20.0
18.0,-20.0
16.0,-20.0
14.0,-20.0
20.0,-22.0
20.0,-24.0
22.0,-22.0
24.0,-22.0
22.0,-24.0
24.0,-24.0
16.0,-22.0
16.0,-24.0
18.0,-22.0
18.0,-24.0
14.0,-22.0
14.0,-24.0
20.0,-14.0
20.0,-16.0
20.0,-18.0
22.0,-16.0
24.0,-16.0
22.0,-14.0
24.0,-14.0
22.0,-18.0
24.0,-18.0
16.0,-14.0
16.0,-16.0
16.0,-18.0
18.0,-16.0
18.0,-14.0
18.0,-18.0
14.0,-16.0
14.0,-14.0
14.0,-18.0
